time,lat,lon,aod
29/05/2025 12:00,17.33,76.83,0.59800501
29/05/2025 12:00,8.49,76.95,0.7930835
29/05/2025 12:00,23.84,79.44,0.52108618
29/05/2025 12:00,22.96,76.06,1.07486351
29/05/2025 12:00,24.27,80.76,0.53144265
29/05/2025 12:00,23.08,77.53,0.66803572
29/05/2025 12:00,22.62,75.7,0.41446186
29/05/2025 12:00,23.33,75.04,0.38256772
29/05/2025 12:00,24.58,80.83,0.56082446
29/05/2025 12:00,24.2,82.67,0.59912538
29/05/2025 12:00,23.18,75.79,0.98812781
29/05/2025 12:00,19.88,75.32,0.58335461
29/05/2025 12:00,19.97,79.3,0.42675329
29/05/2025 12:00,19.97,79.3,0.32633665
29/05/2025 12:00,19.06,72.83,0.60741984
29/05/2025 12:00,21.15,79.09,0.5708643
29/05/2025 12:00,19.99,73.78,0.30912851
29/05/2025 12:00,19.15,72.99,1.19269584
29/05/2025 12:00,18.52,73.86,1.16447407
29/05/2025 12:00,17.68,75.92,0.45857006
29/05/2025 12:00,19.22,72.97,0.44818446
29/05/2025 12:00,21.82,83.92,0.50958835
29/05/2025 12:00,20.95,85.23,0.89596664
29/05/2025 12:00,31.62,74.88,0.53445988
29/05/2025 12:00,30.21,74.95,0.60960533
29/05/2025 12:00,31.33,75.58,1.14354801
29/05/2025 12:00,30.7,76.22,0.86470968
29/05/2025 12:00,30.9,75.86,0.48587539
29/05/2025 12:00,30.68,76.3,0.64224518
29/05/2025 12:00,30.34,76.38,0.68817664
29/05/2025 12:00,30.97,76.53,0.96754705
29/05/2025 12:00,27.56,76.61,0.75740788
29/05/2025 12:00,26.45,74.64,0.39052929
29/05/2025 12:00,28.18,76.86,0.87098514
29/05/2025 12:00,26.91,75.79,0.60002619
29/05/2025 12:00,26.91,75.79,0.34657776
29/05/2025 12:00,26.91,75.79,0.81808251
29/05/2025 12:00,26.3,73.02,0.50790378
29/05/2025 12:00,25.18,75.83,0.59921844
29/05/2025 12:00,25.77,73.32,0.44409437
29/05/2025 12:00,24.59,73.71,0.94930856
29/05/2025 12:00,13.0,80.2,1.14600388
29/05/2025 12:00,13.17,80.27,0.63363028
29/05/2025 12:00,12.98,80.22,1.15340628
29/05/2025 12:00,17.5,78.5,0.90083079
29/05/2025 12:00,17.46,78.35,0.84151872
29/05/2025 12:00,17.52,78.27,1.10614602
29/05/2025 12:00,17.48,78.3,0.93198758
29/05/2025 12:00,17.45,78.45,0.89510602
29/05/2025 12:00,17.37,78.47,0.3960469
29/05/2025 12:00,27.18,78.02,0.68901768
29/05/2025 12:00,28.94,77.22,0.66474386
29/05/2025 12:00,28.4,77.85,0.65261748
29/05/2025 12:00,28.64,77.37,0.92593168
29/05/2025 12:00,28.67,77.44,1.07619752
29/05/2025 12:00,28.64,77.4,0.6830757
29/05/2025 12:00,28.47,77.5,0.41453273
29/05/2025 12:00,28.73,77.78,1.059143
29/05/2025 12:00,26.45,80.33,0.43116758
29/05/2025 12:00,28.75,77.28,0.62567481
29/05/2025 12:00,26.85,80.95,0.9211094
29/05/2025 12:00,26.85,80.95,0.62366766
29/05/2025 12:00,26.85,80.95,0.48294302
29/05/2025 12:00,26.85,80.95,1.16939248
29/05/2025 12:00,28.84,78.78,0.53758142
29/05/2025 12:00,29.47,77.7,0.52719977
29/05/2025 12:00,28.54,77.39,1.188096
29/05/2025 12:00,28.54,77.39,0.3229522
29/05/2025 12:00,25.32,82.97,0.51891644
29/05/2025 12:00,23.69,86.97,0.43675711
29/05/2025 12:00,23.52,87.32,0.37180644
29/05/2025 12:00,22.03,88.06,0.3709076
29/05/2025 12:00,22.6,88.3,0.91351438
29/05/2025 12:00,22.6,88.3,0.64563664
29/05/2025 12:00,22.57,88.36,1.18196924
29/05/2025 12:00,22.57,88.36,0.90007608
29/05/2025 12:00,26.72,88.4,0.61826036
29/05/2025 18:00,16.51,80.52,1.02549431
29/05/2025 18:00,16.98,81.78,0.78478873
29/05/2025 18:00,13.68,79.35,0.48369397
29/05/2025 18:00,16.51,80.64,0.69544055
29/05/2025 18:00,17.69,83.22,1.11742501
29/05/2025 18:00,26.18,91.75,1.04226248
29/05/2025 18:00,24.79,85.0,0.97692664
29/05/2025 18:00,26.12,85.37,1.19377992
29/05/2025 18:00,25.59,85.14,0.85369765
29/05/2025 18:00,28.8,77.13,0.86832708
29/05/2025 18:00,28.65,77.32,1.00764739
29/05/2025 18:00,28.7,77.2,0.47443767
29/05/2025 18:00,28.47,77.12,0.5045523
29/05/2025 18:00,28.8,77.03,0.83999051
29/05/2025 18:00,28.73,77.2,0.5864673
29/05/2025 18:00,28.55,77.25,0.7649569
29/05/2025 18:00,28.75,77.12,0.73038836
29/05/2025 18:00,28.5,77.22,0.98806314
29/05/2025 18:00,28.57,77.07,0.65667996
29/05/2025 18:00,28.63,77.28,0.33017944
29/05/2025 18:00,28.56,77.1,1.19619167
29/05/2025 18:00,28.68,77.32,1.10214082
29/05/2025 18:00,28.63,77.25,1.17653134
29/05/2025 18:00,28.73,77.18,0.78788488
29/05/2025 18:00,28.61,77.24,0.99214431
29/05/2025 18:00,28.59,77.22,0.67046479
29/05/2025 18:00,28.61,77.24,0.67626326
29/05/2025 18:00,28.63,77.2,0.80652555
29/05/2025 18:00,28.68,77.03,0.72480764
29/05/2025 18:00,28.61,77.03,1.19890156
29/05/2025 18:00,28.61,76.98,0.90699931
29/05/2025 18:00,28.85,77.1,0.79667666
29/05/2025 18:00,28.55,77.25,1.088344
29/05/2025 18:00,28.69,77.21,0.76953265
29/05/2025 18:00,28.53,77.28,0.9920844
29/05/2025 18:00,28.62,77.3,0.62402614
29/05/2025 18:00,28.68,77.13,0.40816985
29/05/2025 18:00,28.64,77.16,1.17346268
29/05/2025 18:00,28.64,77.16,1.16155625
29/05/2025 18:00,28.57,77.18,0.81215775
29/05/2025 18:00,28.74,77.09,1.10783558
29/05/2025 18:00,28.65,77.15,0.81467159
29/05/2025 18:00,28.55,77.25,1.10348677
29/05/2025 18:00,28.72,77.25,1.01025886
29/05/2025 18:00,28.55,77.2,0.86069118
29/05/2025 18:00,28.68,77.32,0.92905244
29/05/2025 18:00,28.7,77.15,0.38966975
29/05/2025 18:00,22.99,72.61,0.78912925
29/05/2025 18:00,21.62,72.99,0.78441734
29/05/2025 18:00,23.22,72.65,0.90583189
29/05/2025 18:00,20.37,72.9,0.81587701
29/05/2025 18:00,22.99,72.61,0.64269909
29/05/2025 18:00,30.38,76.78,0.92477846
29/05/2025 18:00,28.68,76.92,0.63353768
29/05/2025 18:00,28.34,77.33,0.93325469
29/05/2025 18:00,28.8,76.13,1.19789909
29/05/2025 18:00,28.21,76.78,0.88452494
29/05/2025 18:00,28.41,77.31,0.35933579
29/05/2025 18:00,29.52,75.45,0.70788377
29/05/2025 18:00,28.42,77.08,0.64173396
29/05/2025 18:00,28.46,77.03,0.92921987
29/05/2025 18:00,29.15,75.72,0.53036806
29/05/2025 18:00,29.32,76.32,1.19259322
29/05/2025 18:00,29.8,76.4,0.35174886
29/05/2025 18:00,29.69,76.98,0.8906251
29/05/2025 18:00,29.97,76.88,0.63149693
29/05/2025 18:00,28.27,76.15,1.09387384
29/05/2025 18:00,28.36,76.95,0.41259198
29/05/2025 18:00,28.04,76.11,0.98403319
29/05/2025 18:00,28.15,77.33,0.54025028
29/05/2025 18:00,30.69,76.86,0.39918547
29/05/2025 18:00,29.39,76.97,1.04279629
29/05/2025 18:00,28.9,76.57,0.34173355
29/05/2025 18:00,29.53,75.03,0.71173722
29/05/2025 18:00,28.99,77.05,0.97627691
29/05/2025 18:00,30.13,77.28,1.0014083
29/05/2025 18:00,23.79,86.42,0.52770525
29/05/2025 18:00,12.92,77.61,1.19938093
29/05/2025 18:00,12.97,77.59,0.36044808
29/05/2025 18:00,12.97,77.56,1.1440543
29/05/2025 18:00,12.97,77.57,1.06400721
29/05/2025 18:00,13.05,77.59,0.51717908
29/05/2025 18:00,12.95,77.58,0.43120863
29/05/2025 18:00,12.92,77.58,0.45055104
29/05/2025 18:00,13.02,77.51,0.96084609
29/05/2025 18:00,13.08,77.58,0.94594026
29/05/2025 18:00,12.92,77.62,1.14046117
29/05/2025 18:00,13.43,77.73,0.31932775
29/05/2025 18:00,15.36,75.12,0.66736611
29/05/2025 18:00,17.33,76.83,0.5649543
29/05/2025 18:00,8.49,76.95,0.37901779
29/05/2025 18:00,23.84,79.44,0.51811409
29/05/2025 18:00,22.96,76.06,1.0895572
29/05/2025 18:00,24.27,80.76,0.75433827
29/05/2025 18:00,23.08,77.53,0.90661878
29/05/2025 18:00,22.62,75.7,1.08314587
29/05/2025 18:00,23.33,75.04,0.91744181
29/05/2025 18:00,24.58,80.83,0.77840777
29/05/2025 18:00,24.2,82.67,0.43831078
29/05/2025 18:00,23.18,75.79,0.86033088
29/05/2025 18:00,19.88,75.32,1.13922302
29/05/2025 18:00,19.97,79.3,0.96807615
29/05/2025 18:00,19.97,79.3,0.69042233
29/05/2025 18:00,19.06,72.83,0.93434808
29/05/2025 18:00,21.15,79.09,0.77895614
29/05/2025 18:00,19.99,73.78,0.69580477
29/05/2025 18:00,19.15,72.99,0.43127375
29/05/2025 18:00,18.52,73.86,1.09184614
29/05/2025 18:00,17.68,75.92,0.67355003
29/05/2025 18:00,19.22,72.97,1.19138677
29/05/2025 18:00,21.82,83.92,0.43948454
29/05/2025 18:00,20.95,85.23,0.35226446
29/05/2025 18:00,31.62,74.88,0.52890507
29/05/2025 18:00,30.21,74.95,0.885053
29/05/2025 18:00,31.33,75.58,0.76648154
29/05/2025 18:00,30.7,76.22,0.92364031
29/05/2025 18:00,30.9,75.86,0.86797761
29/05/2025 18:00,30.68,76.3,0.62214625
29/05/2025 18:00,30.34,76.38,0.42818925
29/05/2025 18:00,30.97,76.53,1.18469494
29/05/2025 18:00,27.56,76.61,0.85403298
29/05/2025 18:00,26.45,74.64,1.02842722
29/05/2025 18:00,28.18,76.86,1.08480582
29/05/2025 18:00,26.91,75.79,0.31951837
29/05/2025 18:00,26.91,75.79,0.87355067
29/05/2025 18:00,26.91,75.79,0.78305257
29/05/2025 18:00,26.3,73.02,1.12311077
29/05/2025 18:00,25.18,75.83,0.5393117
29/05/2025 18:00,25.77,73.32,0.36764493
29/05/2025 18:00,24.59,73.71,0.65209846
29/05/2025 18:00,13.0,80.2,0.40697004
29/05/2025 18:00,13.17,80.27,1.04437197
29/05/2025 18:00,12.98,80.22,0.43871552
29/05/2025 18:00,17.5,78.5,1.0851546
29/05/2025 18:00,17.46,78.35,1.04421944
29/05/2025 18:00,17.52,78.27,1.03943809
29/05/2025 18:00,17.48,78.3,0.61624022
29/05/2025 18:00,17.45,78.45,0.96645518
29/05/2025 18:00,17.37,78.47,0.38814689
29/05/2025 18:00,27.18,78.02,0.74188743
29/05/2025 18:00,28.94,77.22,0.72741411
29/05/2025 18:00,28.4,77.85,0.385606
29/05/2025 18:00,28.64,77.37,0.60931283
29/05/2025 18:00,28.67,77.44,0.31534853
29/05/2025 18:00,28.64,77.4,0.39090449
29/05/2025 18:00,28.47,77.5,1.03018928
29/05/2025 18:00,28.73,77.78,1.19412843
29/05/2025 18:00,26.45,80.33,0.5305049
29/05/2025 18:00,28.75,77.28,0.44935131
29/05/2025 18:00,26.85,80.95,0.75046217
29/05/2025 18:00,26.85,80.95,0.80264983
29/05/2025 18:00,26.85,80.95,0.96578947
29/05/2025 18:00,26.85,80.95,1.12088018
29/05/2025 18:00,28.84,78.78,0.81030227
29/05/2025 18:00,29.47,77.7,0.51026314
29/05/2025 18:00,28.54,77.39,0.92061061
29/05/2025 18:00,28.54,77.39,1.07997765
29/05/2025 18:00,25.32,82.97,0.70730466
29/05/2025 18:00,23.69,86.97,0.46613702
29/05/2025 18:00,23.52,87.32,0.34515791
29/05/2025 18:00,22.03,88.06,1.14065184
29/05/2025 18:00,22.6,88.3,1.06738244
29/05/2025 18:00,22.6,88.3,0.691189
29/05/2025 18:00,22.57,88.36,0.50748694
29/05/2025 18:00,22.57,88.36,1.19062353
29/05/2025 18:00,26.72,88.4,0.35143246
30/05/2025 06:00,16.51,80.52,0.69854329
30/05/2025 06:00,16.98,81.78,0.5940333
30/05/2025 06:00,13.68,79.35,0.85285031
30/05/2025 06:00,16.51,80.64,0.7942122
30/05/2025 06:00,17.69,83.22,0.78830084
30/05/2025 06:00,26.18,91.75,1.04258164
30/05/2025 06:00,24.79,85.0,0.41308363
30/05/2025 06:00,26.12,85.37,0.5256919
30/05/2025 06:00,25.59,85.14,0.97280651
30/05/2025 06:00,28.8,77.13,0.337131
30/05/2025 06:00,28.65,77.32,0.87450211
30/05/2025 06:00,28.7,77.2,0.83783405
30/05/2025 06:00,28.47,77.12,0.51651457
30/05/2025 06:00,28.8,77.03,0.81283853
30/05/2025 06:00,28.73,77.2,0.34963311
30/05/2025 06:00,28.55,77.25,0.38578196
30/05/2025 06:00,28.75,77.12,0.56851765
30/05/2025 06:00,28.5,77.22,0.79907383
30/05/2025 06:00,28.57,77.07,1.07637615
30/05/2025 06:00,28.63,77.28,0.88207714
30/05/2025 06:00,28.56,77.1,0.98451605
30/05/2025 06:00,28.68,77.32,0.31617197
30/05/2025 06:00,28.63,77.25,0.40642714
30/05/2025 06:00,28.73,77.18,0.60143451
30/05/2025 06:00,28.61,77.24,1.1789792
30/05/2025 06:00,28.59,77.22,1.07455022
30/05/2025 06:00,28.61,77.24,1.02348425
30/05/2025 06:00,28.63,77.2,0.79707973
30/05/2025 06:00,28.68,77.03,1.03776382
30/05/2025 06:00,28.61,77.03,1.15937854
30/05/2025 06:00,28.61,76.98,1.15767121
30/05/2025 06:00,28.85,77.1,0.78309986
30/05/2025 06:00,28.55,77.25,0.76058511
30/05/2025 06:00,28.69,77.21,0.55836781
30/05/2025 06:00,28.53,77.28,0.95898878
30/05/2025 06:00,28.62,77.3,0.8725249
30/05/2025 06:00,28.68,77.13,0.43773354
30/05/2025 06:00,28.64,77.16,0.51595393
30/05/2025 06:00,28.64,77.16,1.12311688
30/05/2025 06:00,28.57,77.18,0.37690244
30/05/2025 06:00,28.74,77.09,0.70412263
30/05/2025 06:00,28.65,77.15,0.58673153
30/05/2025 06:00,28.55,77.25,0.96531513
30/05/2025 06:00,28.72,77.25,1.0434824
30/05/2025 06:00,28.55,77.2,0.72048414
30/05/2025 06:00,28.68,77.32,0.68801829
30/05/2025 06:00,28.7,77.15,1.05521041
30/05/2025 06:00,22.99,72.61,0.66019664
30/05/2025 06:00,21.62,72.99,0.94741169
30/05/2025 06:00,23.22,72.65,0.42711447
30/05/2025 06:00,20.37,72.9,1.08643813
30/05/2025 06:00,22.99,72.61,1.0524628
30/05/2025 06:00,30.38,76.78,0.57766133
30/05/2025 06:00,28.68,76.92,0.85572547
30/05/2025 06:00,28.34,77.33,0.56218118
30/05/2025 06:00,28.8,76.13,1.05145122
30/05/2025 06:00,28.21,76.78,0.32864965
30/05/2025 06:00,28.41,77.31,0.82243198
30/05/2025 06:00,29.52,75.45,0.57934028
30/05/2025 06:00,28.42,77.08,0.93781776
30/05/2025 06:00,28.46,77.03,0.30713972
30/05/2025 06:00,29.15,75.72,0.87533512
30/05/2025 06:00,29.32,76.32,0.64984799
30/05/2025 06:00,29.8,76.4,0.69293032
30/05/2025 06:00,29.69,76.98,0.98075815
30/05/2025 06:00,29.97,76.88,1.0198377
30/05/2025 06:00,28.27,76.15,0.61619709
30/05/2025 06:00,28.36,76.95,0.54049365
30/05/2025 06:00,28.04,76.11,0.35637751
30/05/2025 06:00,28.15,77.33,1.11522473
30/05/2025 06:00,30.69,76.86,0.42646491
30/05/2025 06:00,29.39,76.97,1.16087797
30/05/2025 06:00,28.9,76.57,0.96740383
30/05/2025 06:00,29.53,75.03,0.79107923
30/05/2025 06:00,28.99,77.05,0.89813015
30/05/2025 06:00,30.13,77.28,1.19988206
30/05/2025 06:00,23.79,86.42,1.14518726
30/05/2025 06:00,12.92,77.61,0.61316556
30/05/2025 06:00,12.97,77.59,0.52553659
30/05/2025 06:00,12.97,77.56,1.13249294
30/05/2025 06:00,12.97,77.57,1.00971121
30/05/2025 06:00,13.05,77.59,1.17674803
30/05/2025 06:00,12.95,77.58,0.78462132
30/05/2025 06:00,12.92,77.58,0.848591
30/05/2025 06:00,13.02,77.51,0.52674919
30/05/2025 06:00,13.08,77.58,0.50625336
30/05/2025 06:00,12.92,77.62,1.04239778
30/05/2025 06:00,13.43,77.73,0.77758532
30/05/2025 06:00,15.36,75.12,0.30012343
30/05/2025 06:00,17.33,76.83,1.06759963
30/05/2025 06:00,8.49,76.95,0.85320637
30/05/2025 06:00,23.84,79.44,1.0237861
30/05/2025 06:00,22.96,76.06,0.63553927
30/05/2025 06:00,24.27,80.76,0.52235436
30/05/2025 06:00,23.08,77.53,0.56378057
30/05/2025 06:00,22.62,75.7,0.88956833
30/05/2025 06:00,23.33,75.04,0.58899852
30/05/2025 06:00,24.58,80.83,0.65217533
30/05/2025 06:00,24.2,82.67,1.01401151
30/05/2025 06:00,23.18,75.79,1.15147589
30/05/2025 06:00,19.88,75.32,1.13312617
30/05/2025 06:00,19.97,79.3,0.35865707
30/05/2025 06:00,19.97,79.3,0.57498161
30/05/2025 06:00,19.06,72.83,1.15828049
30/05/2025 06:00,21.15,79.09,0.6488526
30/05/2025 06:00,19.99,73.78,0.74024218
30/05/2025 06:00,19.15,72.99,0.83566277
30/05/2025 06:00,18.52,73.86,0.79047913
30/05/2025 06:00,17.68,75.92,0.55767276
30/05/2025 06:00,19.22,72.97,0.36123214
30/05/2025 06:00,21.82,83.92,0.46525824
30/05/2025 06:00,20.95,85.23,0.67202046
30/05/2025 06:00,31.62,74.88,0.51263486
30/05/2025 06:00,30.21,74.95,0.86889886
30/05/2025 06:00,31.33,75.58,1.12769547
30/05/2025 06:00,30.7,76.22,0.67122281
30/05/2025 06:00,30.9,75.86,0.74362348
30/05/2025 06:00,30.68,76.3,0.52516285
30/05/2025 06:00,30.34,76.38,0.62959587
30/05/2025 06:00,30.97,76.53,1.10268971
30/05/2025 06:00,27.56,76.61,0.30770948
30/05/2025 06:00,26.45,74.64,0.50722528
30/05/2025 06:00,28.18,76.86,0.45778392
30/05/2025 06:00,26.91,75.79,0.69168613
30/05/2025 06:00,26.91,75.79,0.49989319
30/05/2025 06:00,26.91,75.79,0.61726733
30/05/2025 06:00,26.3,73.02,0.36034271
30/05/2025 06:00,25.18,75.83,0.70994509
30/05/2025 06:00,25.77,73.32,0.77375473
30/05/2025 06:00,24.59,73.71,1.06306871
30/05/2025 06:00,13.0,80.2,1.03280154
30/05/2025 06:00,13.17,80.27,1.01969096
30/05/2025 06:00,12.98,80.22,0.59683812
30/05/2025 06:00,17.5,78.5,0.36712442
30/05/2025 06:00,17.46,78.35,0.92840946
30/05/2025 06:00,17.52,78.27,1.03185133
30/05/2025 06:00,17.48,78.3,0.55274569
30/05/2025 06:00,17.45,78.45,0.80881087
30/05/2025 06:00,17.37,78.47,0.39244831
30/05/2025 06:00,27.18,78.02,1.07316699
30/05/2025 06:00,28.94,77.22,0.35874206
30/05/2025 06:00,28.4,77.85,1.15182535
30/05/2025 06:00,28.64,77.37,0.44772943
30/05/2025 06:00,28.67,77.44,1.1349561
30/05/2025 06:00,28.64,77.4,0.82466775
30/05/2025 06:00,28.47,77.5,0.38198061
30/05/2025 06:00,28.73,77.78,0.50537213
30/05/2025 06:00,26.45,80.33,0.60472922
30/05/2025 06:00,28.75,77.28,0.84240511
30/05/2025 06:00,26.85,80.95,0.92320758
30/05/2025 06:00,26.85,80.95,0.3960236
30/05/2025 06:00,26.85,80.95,0.96919498
30/05/2025 06:00,26.85,80.95,1.05288268
30/05/2025 06:00,28.84,78.78,1.07272512
30/05/2025 06:00,29.47,77.7,1.0541842
30/05/2025 06:00,28.54,77.39,0.66022388
30/05/2025 06:00,28.54,77.39,0.56051571
30/05/2025 06:00,25.32,82.97,1.10453697
30/05/2025 06:00,23.69,86.97,1.16262057
30/05/2025 06:00,23.52,87.32,0.6962708
30/05/2025 06:00,22.03,88.06,0.87916745
30/05/2025 06:00,22.6,88.3,0.97668304
30/05/2025 06:00,22.6,88.3,1.15138376
30/05/2025 06:00,22.57,88.36,0.66743142
30/05/2025 06:00,22.57,88.36,0.30079889
30/05/2025 06:00,26.72,88.4,0.494856
30/05/2025 12:00,16.51,80.52,0.9283995
30/05/2025 12:00,16.98,81.78,0.71561724
30/05/2025 12:00,13.68,79.35,0.92646212
30/05/2025 12:00,16.51,80.64,0.51634903
30/05/2025 12:00,17.69,83.22,0.55195393
30/05/2025 12:00,26.18,91.75,0.74638063
30/05/2025 12:00,24.79,85.0,0.33093423
30/05/2025 12:00,26.12,85.37,0.88071152
30/05/2025 12:00,25.59,85.14,1.10501314
30/05/2025 12:00,28.8,77.13,0.78807911
30/05/2025 12:00,28.65,77.32,0.53350436
30/05/2025 12:00,28.7,77.2,1.15557444
30/05/2025 12:00,28.47,77.12,1.0827629
30/05/2025 12:00,28.8,77.03,0.3505362
30/05/2025 12:00,28.73,77.2,0.38016351
30/05/2025 12:00,28.55,77.25,0.60867943
30/05/2025 12:00,28.75,77.12,0.65032389
30/05/2025 12:00,28.5,77.22,0.41466348
30/05/2025 12:00,28.57,77.07,0.86064111
30/05/2025 12:00,28.63,77.28,0.61045603
30/05/2025 12:00,28.56,77.1,1.12891707
30/05/2025 12:00,28.68,77.32,0.37226045
30/05/2025 12:00,28.63,77.25,0.93756779
30/05/2025 12:00,28.73,77.18,1.04551667
30/05/2025 12:00,28.61,77.24,0.30656989
30/05/2025 12:00,28.59,77.22,0.3189632
30/05/2025 12:00,28.61,77.24,1.1271912
30/05/2025 12:00,28.63,77.2,1.10440585
30/05/2025 12:00,28.68,77.03,0.82896902
30/05/2025 12:00,28.61,77.03,0.64328641
30/05/2025 12:00,28.61,76.98,0.71240259
30/05/2025 12:00,28.85,77.1,1.19593611
30/05/2025 12:00,28.55,77.25,1.02028972
30/05/2025 12:00,28.69,77.21,0.38716587
30/05/2025 12:00,28.53,77.28,0.94228229
30/05/2025 12:00,28.62,77.3,0.97165497
30/05/2025 12:00,28.68,77.13,0.45988279
30/05/2025 12:00,28.64,77.16,0.59541573
30/05/2025 12:00,28.64,77.16,0.96068696
30/05/2025 12:00,28.57,77.18,1.04936749
30/05/2025 12:00,28.74,77.09,0.57940288
30/05/2025 12:00,28.65,77.15,0.6686851
30/05/2025 12:00,28.55,77.25,0.42457261
30/05/2025 12:00,28.72,77.25,0.44334739
30/05/2025 12:00,28.55,77.2,1.15453991
30/05/2025 12:00,28.68,77.32,0.52436549
30/05/2025 12:00,28.7,77.15,0.36527987
30/05/2025 12:00,22.99,72.61,0.6780741
30/05/2025 12:00,21.62,72.99,1.00581052
30/05/2025 12:00,23.22,72.65,0.64306943
30/05/2025 12:00,20.37,72.9,0.81999467
30/05/2025 12:00,22.99,72.61,1.03967884
30/05/2025 12:00,30.38,76.78,0.47278572
30/05/2025 12:00,28.68,76.92,0.51012128
30/05/2025 12:00,28.34,77.33,1.12861295
30/05/2025 12:00,28.8,76.13,1.17759653
30/05/2025 12:00,28.21,76.78,0.9836499
30/05/2025 12:00,28.41,77.31,0.67364237
30/05/2025 12:00,29.52,75.45,0.88082827
30/05/2025 12:00,28.42,77.08,1.14824423
30/05/2025 12:00,28.46,77.03,0.40691893
30/05/2025 12:00,29.15,75.72,0.7650286
30/05/2025 12:00,29.32,76.32,1.03282638
30/05/2025 12:00,29.8,76.4,1.08243774
30/05/2025 12:00,29.69,76.98,0.3050856
30/05/2025 12:00,29.97,76.88,0.43846445
30/05/2025 12:00,28.27,76.15,0.39829932
30/05/2025 12:00,28.36,76.95,0.52489658
30/05/2025 12:00,28.04,76.11,0.67671656
30/05/2025 12:00,28.15,77.33,1.0170515
30/05/2025 12:00,30.69,76.86,0.33330196
30/05/2025 12:00,29.39,76.97,0.85274295
30/05/2025 12:00,28.9,76.57,0.43309569
30/05/2025 12:00,29.53,75.03,0.99937079
30/05/2025 12:00,28.99,77.05,1.10131465
30/05/2025 12:00,30.13,77.28,0.71796935
30/05/2025 12:00,23.79,86.42,0.89044595
30/05/2025 12:00,12.92,77.61,0.85899028
30/05/2025 12:00,12.97,77.59,1.07660879
30/05/2025 12:00,12.97,77.56,1.01296593
30/05/2025 12:00,12.97,77.57,0.46084822
30/05/2025 12:00,13.05,77.59,0.90283066
30/05/2025 12:00,12.95,77.58,0.61734893
30/05/2025 12:00,12.92,77.58,0.47634193
30/05/2025 12:00,13.02,77.51,0.62298985
30/05/2025 12:00,13.08,77.58,0.40005078
30/05/2025 12:00,12.92,77.62,0.50602948
30/05/2025 12:00,13.43,77.73,1.06460452
30/05/2025 12:00,15.36,75.12,0.32918866
30/05/2025 12:00,17.33,76.83,0.51357385
30/05/2025 12:00,8.49,76.95,0.93659036
30/05/2025 12:00,23.84,79.44,0.96731632
30/05/2025 12:00,22.96,76.06,0.3000635
30/05/2025 12:00,24.27,80.76,0.9007504
30/05/2025 12:00,23.08,77.53,1.15046104
30/05/2025 12:00,22.62,75.7,0.96106423
30/05/2025 12:00,23.33,75.04,0.84158925
30/05/2025 12:00,24.58,80.83,0.77517137
30/05/2025 12:00,24.2,82.67,0.7611278
30/05/2025 12:00,23.18,75.79,0.94483731
30/05/2025 12:00,19.88,75.32,0.7238226
30/05/2025 12:00,19.97,79.3,0.99349574
30/05/2025 12:00,19.97,79.3,0.48505014
30/05/2025 12:00,19.06,72.83,0.72938428
30/05/2025 12:00,21.15,79.09,0.58390786
30/05/2025 12:00,19.99,73.78,0.93551557
30/05/2025 12:00,19.15,72.99,0.84728704
30/05/2025 12:00,18.52,73.86,1.15311763
30/05/2025 12:00,17.68,75.92,0.37099403
30/05/2025 12:00,19.22,72.97,1.05586669
30/05/2025 12:00,21.82,83.92,1.1490495
30/05/2025 12:00,20.95,85.23,0.44525125
30/05/2025 12:00,31.62,74.88,0.77007065
30/05/2025 12:00,30.21,74.95,0.6618198
30/05/2025 12:00,31.33,75.58,0.64388341
30/05/2025 12:00,30.7,76.22,0.79169069
30/05/2025 12:00,30.9,75.86,1.19728169
30/05/2025 12:00,30.68,76.3,0.36546429
30/05/2025 12:00,30.34,76.38,0.97701771
30/05/2025 12:00,30.97,76.53,0.81508815
30/05/2025 12:00,27.56,76.61,0.81447745
30/05/2025 12:00,26.45,74.64,0.86702092
30/05/2025 12:00,28.18,76.86,1.12345717
30/05/2025 12:00,26.91,75.79,0.66335126
30/05/2025 12:00,26.91,75.79,0.34541999
30/05/2025 12:00,26.91,75.79,0.63738774
30/05/2025 12:00,26.3,73.02,0.65284589
30/05/2025 12:00,25.18,75.83,0.9576825
30/05/2025 12:00,25.77,73.32,0.82525777
30/05/2025 12:00,24.59,73.71,0.62313894
30/05/2025 12:00,13.0,80.2,0.70047532
30/05/2025 12:00,13.17,80.27,0.4914611
30/05/2025 12:00,12.98,80.22,0.80794611
30/05/2025 12:00,17.5,78.5,0.43644485
30/05/2025 12:00,17.46,78.35,0.723379
30/05/2025 12:00,17.52,78.27,0.81066597
30/05/2025 12:00,17.48,78.3,0.41957502
30/05/2025 12:00,17.45,78.45,1.0792902
30/05/2025 12:00,17.37,78.47,1.0490086
30/05/2025 12:00,27.18,78.02,0.34088379
30/05/2025 12:00,28.94,77.22,0.34188872
30/05/2025 12:00,28.4,77.85,0.79815436
30/05/2025 12:00,28.64,77.37,0.56333907
30/05/2025 12:00,28.67,77.44,0.83362423
30/05/2025 12:00,28.64,77.4,0.3946063
30/05/2025 12:00,28.47,77.5,0.48768864
30/05/2025 12:00,28.73,77.78,0.36953051
30/05/2025 12:00,26.45,80.33,1.1218118
30/05/2025 12:00,28.75,77.28,1.02751223
30/05/2025 12:00,26.85,80.95,0.93616075
